Date,Plant,Machine,Product,Units_Produced,Defective_Units
2026-06-10,Plant C,M-04,P-04,900,25
2026-06-10,Plant C,M-04,P-05,600,42
2026-06-10,Plant C,M-05,P-03,825,28
2026-06-10,Plant C,M-05,P-03,864,23
2026-06-10,Plant C,M-05,P-02,579,15
2026-06-11,Plant A,M-01,P-01,1109,34
2026-06-11,Plant A,M-01,P-04,1001,22
2026-06-11,Plant A,M-01,P-05,913,59
2026-06-11,Plant A,M-02,P-03,892,27
2026-06-11,Plant A,M-02,P-06,1072,33
2026-06-11,Plant A,M-02,P-03,572,12
2026-06-11,Plant A,M-03,P-01,1053,36
2026-06-11,Plant A,M-03,P-01,862,15
2026-06-11,Plant A,M-03,P-05,1003,53
2026-06-11,Plant A,M-04,P-02,985,27
2026-06-11,Plant A,M-04,P-01,974,16
2026-06-11,Plant A,M-04,P-02,880,8
2026-06-11,Plant A,M-05,P-06,1018,12
2026-06-11,Plant A,M-05,P-01,653,8
2026-06-11,Plant A,M-05,P-02,656,10
2026-06-11,Plant B,M-01,P-06,929,23
2026-06-11,Plant B,M-01,P-02,988,15
2026-06-11,Plant B,M-01,P-02,831,15
2026-06-11,Plant B,M-02,P-03,808,23
2026-06-11,Plant B,M-02,P-06,899,22
2026-06-11,Plant B,M-02,P-04,741,12
2026-06-11,Plant B,M-03,P-06,853,26
2026-06-11,Plant B,M-03,P-05,1050,52
2026-06-11,Plant B,M-03,P-06,919,20
2026-06-11,Plant B,M-04,P-04,900,13
2026-06-11,Plant B,M-04,P-05,976,57
2026-06-11,Plant B,M-04,P-04,613,10
2026-06-11,Plant B,M-05,P-06,852,28
2026-06-11,Plant B,M-05,P-06,827,18
2026-06-11,Plant B,M-05,P-05,908,77
2026-06-11,Plant C,M-01,P-02,1113,18
2026-06-11,Plant C,M-01,P-01,786,8
2026-06-11,Plant C,M-01,P-03,759,15
2026-06-11,Plant C,M-02,P-01,1075,20
2026-06-11,Plant C,M-02,P-04,844,17
2026-06-11,Plant C,M-02,P-06,963,13
2026-06-11,Plant C,M-03,P-02,1004,19
2026-06-11,Plant C,M-03,P-04,753,10
2026-06-11,Plant C,M-03,P-01,819,9
2026-06-11,Plant C,M-04,P-04,763,7
2026-06-11,Plant C,M-04,P-04,868,27
2026-06-11,Plant C,M-04,P-06,816,14
2026-06-11,Plant C,M-05,P-01,1163,38
2026-06-11,Plant C,M-05,P-04,962,23
2026-06-11,Plant C,M-05,P-01,871,23
2026-06-12,Plant A,M-01,P-03,755,17
2026-06-12,Plant A,M-01,P-02,921,19
2026-06-12,Plant A,M-01,P-01,884,14
2026-06-12,Plant A,M-02,P-04,979,10
2026-06-12,Plant A,M-02,P-03,800,21
2026-06-12,Plant A,M-02,P-03,921,21
2026-06-12,Plant A,M-03,P-02,728,21
2026-06-12,Plant A,M-03,P-01,680,16
2026-06-12,Plant A,M-03,P-01,822,25
2026-06-12,Plant A,M-04,P-05,1049,72
2026-06-12,Plant A,M-04,P-04,1002,27
2026-06-12,Plant A,M-04,P-01,778,10
2026-06-12,Plant A,M-05,P-02,1025,17
2026-06-12,Plant A,M-05,P-01,1050,11
2026-06-12,Plant A,M-05,P-01,808,14
2026-06-12,Plant B,M-01,P-02,931,23
2026-06-12,Plant B,M-01,P-05,727,58
2026-06-12,Plant B,M-01,P-03,715,14
2026-06-12,Plant B,M-02,P-05,699,45
2026-06-12,Plant B,M-02,P-06,999,34
2026-06-12,Plant B,M-02,P-06,649,17
2026-06-12,Plant B,M-03,P-03,1012,14
2026-06-12,Plant B,M-03,P-04,816,13
2026-06-12,Plant B,M-03,P-05,944,72
2026-06-12,Plant B,M-04,P-04,813,21
2026-06-12,Plant B,M-04,P-05,954,75
2026-06-12,Plant B,M-04,P-01,834,25
2026-06-12,Plant B,M-05,P-01,975,14
2026-06-12,Plant B,M-05,P-06,1065,9
2026-06-12,Plant B,M-05,P-04,661,15
2026-06-12,Plant C,M-01,P-01,1043,28
2026-06-12,Plant C,M-01,P-06,744,17
2026-06-12,Plant C,M-01,P-02,766,25
2026-06-12,Plant C,M-02,P-05,886,69
2026-06-12,Plant C,M-02,P-03,702,20
2026-06-12,Plant C,M-02,P-02,926,13
2026-06-12,Plant C,M-03,P-06,744,14
2026-06-12,Plant C,M-03,P-01,748,18
2026-06-12,Plant C,M-03,P-06,873,22
2026-06-12,Plant C,M-04,P-02,875,20
2026-06-12,Plant C,M-04,P-04,828,15
2026-06-12,Plant C,M-04,P-03,885,17
2026-06-12,Plant C,M-05,P-05,766,64
2026-06-12,Plant C,M-05,P-06,1013,17
2026-06-12,Plant C,M-05,P-04,793,26
2026-06-13,Plant A,M-01,P-06,947,25
2026-06-13,Plant A,M-01,P-03,901,11
2026-06-13,Plant A,M-01,P-01,910,24
2026-06-13,Plant A,M-02,P-03,855,8
2026-06-13,Plant A,M-02,P-05,935,74
2026-06-13,Plant A,M-02,P-02,951,18
2026-06-13,Plant A,M-03,P-03,679,10
2026-06-13,Plant A,M-03,P-06,994,15
2026-06-13,Plant A,M-03,P-02,841,15
2026-06-13,Plant A,M-04,P-06,983,12
2026-06-13,Plant A,M-04,P-02,689,18
2026-06-13,Plant A,M-04,P-03,882,7
2026-06-13,Plant A,M-05,P-03,742,9
2026-06-13,Plant A,M-05,P-05,747,45
2026-06-13,Plant A,M-05,P-02,777,27
2026-06-13,Plant B,M-01,P-04,1107,20
2026-06-13,Plant B,M-01,P-05,651,54
2026-06-13,Plant B,M-01,P-06,958,24
2026-06-13,Plant B,M-02,P-01,795,19
2026-06-13,Plant B,M-02,P-04,748,14
2026-06-13,Plant B,M-02,P-05,956,43
2026-06-13,Plant B,M-03,P-03,788,22
2026-06-13,Plant B,M-03,P-04,645,20
2026-06-13,Plant B,M-03,P-02,868,19
2026-06-13,Plant B,M-04,P-06,786,17
2026-06-13,Plant B,M-04,P-04,726,8
2026-06-13,Plant B,M-04,P-04,457,6
2026-06-13,Plant B,M-05,P-04,891,17
2026-06-13,Plant B,M-05,P-01,619,11
2026-06-13,Plant B,M-05,P-06,768,16
2026-06-13,Plant C,M-01,P-06,871,18
2026-06-13,Plant C,M-01,P-06,797,8
2026-06-13,Plant C,M-01,P-02,688,22
2026-06-13,Plant C,M-02,P-03,828,17
2026-06-13,Plant C,M-02,P-01,817,9
2026-06-13,Plant C,M-02,P-06,933,26
2026-06-13,Plant C,M-03,P-03,717,13
2026-06-13,Plant C,M-03,P-03,994,8
2026-06-13,Plant C,M-03,P-03,771,14
2026-06-13,Plant C,M-04,P-06,1168,30
2026-06-13,Plant C,M-04,P-02,939,25
2026-06-13,Plant C,M-04,P-03,659,18
2026-06-13,Plant C,M-05,P-01,811,28
2026-06-13,Plant C,M-05,P-05,792,55
2026-06-13,Plant C,M-05,P-02,735,9
2026-06-14,Plant A,M-01,P-02,945,10
2026-06-14,Plant A,M-01,P-05,936,44
2026-06-14,Plant A,M-01,P-05,1028,54
2026-06-14,Plant A,M-02,P-04,1030,24
2026-06-14,Plant A,M-02,P-04,683,13
2026-06-14,Plant A,M-02,P-04,711,7
2026-06-14,Plant A,M-03,P-06,941,21
2026-06-14,Plant A,M-03,P-03,865,11
2026-06-14,Plant A,M-03,P-02,742,24
2026-06-14,Plant A,M-04,P-02,707,12
2026-06-14,Plant A,M-04,P-05,1005,73
2026-06-14,Plant A,M-04,P-06,855,21
2026-06-14,Plant A,M-05,P-05,897,60
2026-06-14,Plant A,M-05,P-02,1032,32
2026-06-14,Plant A,M-05,P-04,892,19
2026-06-14,Plant B,M-01,P-04,752,20
2026-06-14,Plant B,M-01,P-04,899,23
2026-06-14,Plant B,M-01,P-01,723,17
2026-06-14,Plant B,M-02,P-05,883,52
2026-06-14,Plant B,M-02,P-06,996,19
2026-06-14,Plant B,M-02,P-06,741,19
2026-06-14,Plant B,M-03,P-06,937,15
2026-06-14,Plant B,M-03,P-05,923,55
2026-06-14,Plant B,M-03,P-01,838,7
2026-06-14,Plant B,M-04,P-06,806,9
2026-06-14,Plant B,M-04,P-05,415,34
2026-06-14,Plant B,M-04,P-02,688,12
2026-06-14,Plant B,M-05,P-04,1038,25
2026-06-14,Plant B,M-05,P-06,930,20
2026-06-14,Plant B,M-05,P-05,691,40
2026-06-14,Plant C,M-01,P-02,811,21
2026-06-14,Plant C,M-01,P-04,869,19
2026-06-14,Plant C,M-01,P-01,869,22
2026-06-14,Plant C,M-02,P-01,837,13
2026-06-14,Plant C,M-02,P-04,888,20
2026-06-14,Plant C,M-02,P-01,779,23
2026-06-14,Plant C,M-03,P-02,780,19
2026-06-14,Plant C,M-03,P-04,772,11
2026-06-14,Plant C,M-03,P-02,653,7
2026-06-14,Plant C,M-04,P-03,957,22
2026-06-14,Plant C,M-04,P-05,1130,63
2026-06-14,Plant C,M-04,P-04,838,12
2026-06-14,Plant C,M-05,P-01,942,9
2026-06-14,Plant C,M-05,P-05,706,47
2026-06-14,Plant C,M-05,P-06,934,14
2026-06-15,Plant A,M-01,P-02,781,6
2026-06-15,Plant A,M-01,P-01,1074,9
2026-06-15,Plant A,M-01,P-02,908,14
2026-06-15,Plant A,M-02,P-01,922,16
2026-06-15,Plant A,M-02,P-04,920,30
2026-06-15,Plant A,M-02,P-05,998,48
2026-06-15,Plant A,M-03,P-03,813,17
2026-06-15,Plant A,M-03,P-01,869,27
2026-06-15,Plant A,M-03,P-05,834,57
2026-06-15,Plant A,M-04,P-04,956,25
2026-06-15,Plant A,M-04,P-04,979,16
2026-06-15,Plant A,M-04,P-04,666,18
2026-06-15,Plant A,M-05,P-06,1029,14
2026-06-15,Plant A,M-05,P-01,743,6
2026-06-15,Plant A,M-05,P-06,923,26
2026-06-15,Plant B,M-01,P-05,921,65
2026-06-15,Plant B,M-01,P-03,958,27
2026-06-15,Plant B,M-01,P-01,706,8
2026-06-15,Plant B,M-02,P-01,885,28
2026-06-15,Plant B,M-02,P-01,836,21
2026-06-15,Plant B,M-02,P-06,953,18
2026-06-15,Plant B,M-03,P-06,1033,14
2026-06-15,Plant B,M-03,P-06,817,25
2026-06-15,Plant B,M-03,P-04,695,19
2026-06-15,Plant B,M-04,P-05,597,28
2026-06-15,Plant B,M-04,P-06,876,16
2026-06-15,Plant B,M-04,P-05,706,36
2026-06-15,Plant B,M-05,P-01,653,21
2026-06-15,Plant B,M-05,P-01,855,26
2026-06-15,Plant B,M-05,P-05,641,37
2026-06-15,Plant C,M-01,P-06,1053,26
2026-06-15,Plant C,M-01,P-06,1015,11
2026-06-15,Plant C,M-01,P-05,841,40
2026-06-15,Plant C,M-02,P-03,1031,16
2026-06-15,Plant C,M-02,P-04,746,11
2026-06-15,Plant C,M-02,P-02,834,20
2026-06-15,Plant C,M-03,P-01,1066,17
2026-06-15,Plant C,M-03,P-03,889,15
2026-06-15,Plant C,M-03,P-02,915,18
2026-06-15,Plant C,M-04,P-03,924,21
2026-06-15,Plant C,M-04,P-01,821,15
2026-06-15,Plant C,M-04,P-04,814,8
2026-06-15,Plant C,M-05,P-04,794,20
2026-06-15,Plant C,M-05,P-05,1010,84
2026-06-15,Plant C,M-05,P-02,714,21
2026-06-16,Plant A,M-01,P-02,823,21
2026-06-16,Plant A,M-01,P-03,1053,31
2026-06-16,Plant A,M-01,P-04,618,14
2026-06-16,Plant A,M-02,P-02,869,27
2026-06-16,Plant A,M-02,P-01,904,15
2026-06-16,Plant A,M-02,P-04,689,17
2026-06-16,Plant A,M-03,P-03,942,10
2026-06-16,Plant A,M-03,P-01,836,22
2026-06-16,Plant A,M-03,P-03,801,26
2026-06-16,Plant A,M-04,P-01,921,26
2026-06-16,Plant A,M-04,P-02,955,22
2026-06-16,Plant A,M-04,P-03,793,25
2026-06-16,Plant A,M-05,P-03,915,9
2026-06-16,Plant A,M-05,P-02,760,26
2026-06-16,Plant A,M-05,P-06,855,10
2026-06-16,Plant B,M-01,P-03,705,10
2026-06-16,Plant B,M-01,P-04,946,29
2026-06-16,Plant B,M-01,P-06,858,26
2026-06-16,Plant B,M-02,P-02,1186,36
2026-06-16,Plant B,M-02,P-01,641,16
2026-06-16,Plant B,M-02,P-06,915,11
2026-06-16,Plant B,M-03,P-03,1069,23
2026-06-16,Plant B,M-03,P-04,927,26
2026-06-16,Plant B,M-03,P-05,877,71
2026-06-16,Plant B,M-04,P-03,737,15
2026-06-16,Plant B,M-04,P-02,709,8
2026-06-16,Plant B,M-04,P-05,857,58
2026-06-16,Plant B,M-05,P-01,1126,17
2026-06-16,Plant B,M-05,P-04,662,5
2026-06-16,Plant B,M-05,P-06,975,25
2026-06-16,Plant C,M-01,P-04,787,7
2026-06-16,Plant C,M-01,P-05,775,52
2026-06-16,Plant C,M-01,P-03,898,15
2026-06-16,Plant C,M-02,P-04,765,7
2026-06-16,Plant C,M-02,P-02,805,11
2026-06-16,Plant C,M-02,P-01,620,20
2026-06-16,Plant C,M-03,P-03,672,5
2026-06-16,Plant C,M-03,P-03,1017,28
2026-06-16,Plant C,M-03,P-03,781,11
2026-06-16,Plant C,M-04,P-06,789,10
2026-06-16,Plant C,M-04,P-01,817,26
2026-06-16,Plant C,M-04,P-02,833,17
2026-06-16,Plant C,M-05,P-06,818,26
2026-06-16,Plant C,M-05,P-01,908,8
2026-06-16,Plant C,M-05,P-05,689,57
2026-06-17,Plant A,M-01,P-04,740,14
2026-06-17,Plant A,M-01,P-01,897,12
2026-06-17,Plant A,M-01,P-02,807,10
2026-06-17,Plant A,M-02,P-06,733,25
2026-06-17,Plant A,M-02,P-03,950,30
2026-06-17,Plant A,M-02,P-05,794,58
2026-06-17,Plant A,M-03,P-02,838,8
2026-06-17,Plant A,M-03,P-03,968,33
2026-06-17,Plant A,M-03,P-04,820,14
2026-06-17,Plant A,M-04,P-04,712,16
2026-06-17,Plant A,M-04,P-04,886,18
2026-06-17,Plant A,M-04,P-05,880,71
2026-06-17,Plant A,M-05,P-04,668,11
2026-06-17,Plant A,M-05,P-05,821,64
2026-06-17,Plant A,M-05,P-06,564,16
2026-06-17,Plant B,M-01,P-01,1008,18
2026-06-17,Plant B,M-01,P-05,795,38
2026-06-17,Plant B,M-01,P-01,578,5
2026-06-17,Plant B,M-02,P-03,847,8
2026-06-17,Plant B,M-02,P-06,762,21
2026-06-17,Plant B,M-02,P-03,804,18
2026-06-17,Plant B,M-03,P-02,889,19
2026-06-17,Plant B,M-03,P-04,647,19
2026-06-17,Plant B,M-03,P-05,693,50
2026-06-17,Plant B,M-04,P-03,631,12
2026-06-17,Plant B,M-04,P-01,673,12
2026-06-17,Plant B,M-04,P-05,570,31
2026-06-17,Plant B,M-05,P-02,889,19
2026-06-17,Plant B,M-05,P-04,925,30
2026-06-17,Plant B,M-05,P-06,869,9
2026-06-17,Plant C,M-01,P-05,716,56
2026-06-17,Plant C,M-01,P-03,860,12
2026-06-17,Plant C,M-01,P-03,645,13
2026-06-17,Plant C,M-02,P-05,817,62
2026-06-17,Plant C,M-02,P-02,635,15
2026-06-17,Plant C,M-02,P-06,709,14
2026-06-17,Plant C,M-03,P-01,754,10
2026-06-17,Plant C,M-03,P-06,926,27
2026-06-17,Plant C,M-03,P-02,973,13
2026-06-17,Plant C,M-04,P-06,957,32
2026-06-17,Plant C,M-04,P-06,711,20
2026-06-17,Plant C,M-04,P-02,1032,13
2026-06-17,Plant C,M-05,P-04,1039,21
2026-06-17,Plant C,M-05,P-05,700,37
2026-06-17,Plant C,M-05,P-04,957,29
2026-06-18,Plant A,M-01,P-06,943,13
2026-06-18,Plant A,M-01,P-06,899,29
2026-06-18,Plant A,M-01,P-04,762,23
2026-06-18,Plant A,M-02,P-02,782,21
2026-06-18,Plant A,M-02,P-02,791,13
2026-06-18,Plant A,M-02,P-01,915,19
2026-06-18,Plant A,M-03,P-05,639,49
2026-06-18,Plant A,M-03,P-05,973,58
2026-06-18,Plant A,M-03,P-03,592,7
2026-06-18,Plant A,M-04,P-06,930,17
2026-06-18,Plant A,M-04,P-05,885,74
2026-06-18,Plant A,M-04,P-01,636,15
2026-06-18,Plant A,M-05,P-01,797,22
2026-06-18,Plant A,M-05,P-06,1039,9
2026-06-18,Plant A,M-05,P-06,599,14
2026-06-18,Plant B,M-01,P-06,806,26
2026-06-18,Plant B,M-01,P-05,778,62
2026-06-18,Plant B,M-01,P-06,900,15
2026-06-18,Plant B,M-02,P-03,678,19
2026-06-18,Plant B,M-02,P-03,902,24
2026-06-18,Plant B,M-02,P-02,778,10
2026-06-18,Plant B,M-03,P-04,895,23
2026-06-18,Plant B,M-03,P-04,914,28
2026-06-18,Plant B,M-03,P-06,899,8
2026-06-18,Plant B,M-04,P-06,632,13
2026-06-18,Plant B,M-04,P-02,656,20
2026-06-18,Plant B,M-04,P-04,679,15
2026-06-18,Plant B,M-05,P-02,775,12
2026-06-18,Plant B,M-05,P-02,978,18
2026-06-18,Plant B,M-05,P-06,984,14
2026-06-18,Plant C,M-01,P-03,919,7
2026-06-18,Plant C,M-01,P-02,722,15
2026-06-18,Plant C,M-01,P-05,834,59
2026-06-18,Plant C,M-02,P-05,755,44
2026-06-18,Plant C,M-02,P-01,939,23
2026-06-18,Plant C,M-02,P-02,661,7
2026-06-18,Plant C,M-03,P-03,825,26
2026-06-18,Plant C,M-03,P-06,848,20
2026-06-18,Plant C,M-03,P-04,734,16
2026-06-18,Plant C,M-04,P-05,842,40
2026-06-18,Plant C,M-04,P-03,871,23
2026-06-18,Plant C,M-04,P-01,654,17
2026-06-18,Plant C,M-05,P-01,1008,23
2026-06-18,Plant C,M-05,P-03,725,25
2026-06-18,Plant C,M-05,P-05,853,66
2026-06-19,Plant A,M-01,P-02,936,23
2026-06-19,Plant A,M-01,P-03,1036,32
2026-06-19,Plant A,M-01,P-01,838,14
2026-06-19,Plant A,M-02,P-01,690,15
2026-06-19,Plant A,M-02,P-06,1022,27
2026-06-19,Plant A,M-02,P-02,919,13
2026-06-19,Plant A,M-03,P-04,1108,21
2026-06-19,Plant A,M-03,P-02,845,10
2026-06-19,Plant A,M-03,P-05,709,54
2026-06-19,Plant A,M-04,P-03,1126,28
2026-06-19,Plant A,M-04,P-05,844,65
2026-06-19,Plant A,M-04,P-01,803,13
2026-06-19,Plant A,M-05,P-06,860,19
2026-06-19,Plant A,M-05,P-03,881,16
2026-06-19,Plant A,M-05,P-03,848,26
2026-06-19,Plant B,M-01,P-04,1016,10
2026-06-19,Plant B,M-01,P-01,868,7
2026-06-19,Plant B,M-01,P-06,634,13
2026-06-19,Plant B,M-02,P-02,936,31
2026-06-19,Plant B,M-02,P-04,850,8
2026-06-19,Plant B,M-02,P-02,599,10
2026-06-19,Plant B,M-03,P-01,815,9
2026-06-19,Plant B,M-03,P-02,708,7
2026-06-19,Plant B,M-03,P-01,749,16
2026-06-19,Plant B,M-04,P-02,704,14
2026-06-19,Plant B,M-04,P-01,565,5
2026-06-19,Plant B,M-04,P-06,789,24
2026-06-19,Plant B,M-05,P-06,1054,33
2026-06-19,Plant B,M-05,P-01,895,29
2026-06-19,Plant B,M-05,P-04,593,14
2026-06-19,Plant C,M-01,P-01,1107,21
2026-06-19,Plant C,M-01,P-04,784,20
2026-06-19,Plant C,M-01,P-04,898,7
2026-06-19,Plant C,M-02,P-03,735,15
2026-06-19,Plant C,M-02,P-01,905,22
2026-06-19,Plant C,M-02,P-06,654,21
2026-06-19,Plant C,M-03,P-04,821,17
2026-06-19,Plant C,M-03,P-02,1003,31
2026-06-19,Plant C,M-03,P-06,963,33
2026-06-19,Plant C,M-04,P-06,755,19
2026-06-19,Plant C,M-04,P-02,949,18
2026-06-19,Plant C,M-04,P-03,690,7
2026-06-19,Plant C,M-05,P-02,897,31
2026-06-19,Plant C,M-05,P-05,755,58
2026-06-19,Plant C,M-05,P-06,766,26
2026-06-20,Plant A,M-01,P-06,855,22
2026-06-20,Plant A,M-01,P-01,746,21
2026-06-20,Plant A,M-01,P-04,783,8
2026-06-20,Plant A,M-02,P-05,1055,82
2026-06-20,Plant A,M-02,P-01,614,17
2026-06-20,Plant A,M-02,P-01,824,15
2026-06-20,Plant A,M-03,P-02,871,24
2026-06-20,Plant A,M-03,P-04,1067,19
2026-06-20,Plant A,M-03,P-03,711,6
2026-06-20,Plant A,M-04,P-04,913,31
2026-06-20,Plant A,M-04,P-02,817,27
2026-06-20,Plant A,M-04,P-02,581,13
2026-06-20,Plant A,M-05,P-01,873,21
2026-06-20,Plant A,M-05,P-05,645,52
2026-06-20,Plant A,M-05,P-04,833,13
2026-06-20,Plant B,M-01,P-04,907,15
2026-06-20,Plant B,M-01,P-02,801,10
2026-06-20,Plant B,M-01,P-05,913,47
2026-06-20,Plant B,M-02,P-03,978,31
2026-06-20,Plant B,M-02,P-03,683,17
2026-06-20,Plant B,M-02,P-05,859,57
2026-06-20,Plant B,M-03,P-06,1111,23
2026-06-20,Plant B,M-03,P-04,715,20
2026-06-20,Plant B,M-03,P-05,788,39
2026-06-20,Plant B,M-04,P-02,807,18
2026-06-20,Plant B,M-04,P-01,554,9
2026-06-20,Plant B,M-04,P-04,680,12
2026-06-20,Plant B,M-05,P-03,1093,21
2026-06-20,Plant B,M-05,P-03,1028,23
2026-06-20,Plant B,M-05,P-04,1050,8
2026-06-20,Plant C,M-01,P-03,910,19
2026-06-20,Plant C,M-01,P-02,729,19
2026-06-20,Plant C,M-01,P-06,667,17
2026-06-20,Plant C,M-02,P-03,883,17
2026-06-20,Plant C,M-02,P-03,672,18
2026-06-20,Plant C,M-02,P-03,638,6
2026-06-20,Plant C,M-03,P-02,727,19
2026-06-20,Plant C,M-03,P-06,1032,10
2026-06-20,Plant C,M-03,P-05,728,54
2026-06-20,Plant C,M-04,P-01,934,27
2026-06-20,Plant C,M-04,P-02,755,22
2026-06-20,Plant C,M-04,P-02,874,12
2026-06-20,Plant C,M-05,P-05,760,61
2026-06-20,Plant C,M-05,P-05,905,45
2026-06-20,Plant C,M-05,P-06,926,18
2026-06-21,Plant A,M-01,P-04,1060,12
2026-06-21,Plant A,M-01,P-03,1010,12
2026-06-21,Plant A,M-01,P-03,648,6
2026-06-21,Plant A,M-02,P-06,854,18
2026-06-21,Plant A,M-02,P-01,1091,22
2026-06-21,Plant A,M-02,P-04,737,11
2026-06-21,Plant A,M-03,P-05,901,50
2026-06-21,Plant A,M-03,P-06,801,9
2026-06-21,Plant A,M-03,P-01,719,22
2026-06-21,Plant A,M-04,P-02,997,29
2026-06-21,Plant A,M-04,P-05,813,43
2026-06-21,Plant A,M-04,P-02,809,21
2026-06-21,Plant A,M-05,P-06,713,7
2026-06-21,Plant A,M-05,P-05,831,54
2026-06-21,Plant A,M-05,P-06,789,22
2026-06-21,Plant B,M-01,P-02,755,15
2026-06-21,Plant B,M-01,P-03,1079,20
2026-06-21,Plant B,M-01,P-01,834,16
2026-06-21,Plant B,M-02,P-01,1028,31
2026-06-21,Plant B,M-02,P-04,957,29
2026-06-21,Plant B,M-02,P-05,886,62
2026-06-21,Plant B,M-03,P-05,1025,50
2026-06-21,Plant B,M-03,P-06,769,14
2026-06-21,Plant B,M-03,P-04,714,14
2026-06-21,Plant B,M-04,P-06,526,12
2026-06-21,Plant B,M-04,P-05,654,37
2026-06-21,Plant B,M-04,P-01,549,17
2026-06-21,Plant B,M-05,P-05,814,44
2026-06-21,Plant B,M-05,P-06,849,8
2026-06-21,Plant B,M-05,P-05,737,52
2026-06-21,Plant C,M-01,P-05,803,38
2026-06-21,Plant C,M-01,P-01,1086,36
2026-06-21,Plant C,M-01,P-03,757,23
2026-06-21,Plant C,M-02,P-02,1132,39
2026-06-21,Plant C,M-02,P-06,713,20
2026-06-21,Plant C,M-02,P-03,777,21
2026-06-21,Plant C,M-03,P-06,825,10
2026-06-21,Plant C,M-03,P-01,951,32
2026-06-21,Plant C,M-03,P-02,754,25
2026-06-21,Plant C,M-04,P-06,644,13
2026-06-21,Plant C,M-04,P-04,998,31
2026-06-21,Plant C,M-04,P-05,991,64
2026-06-21,Plant C,M-05,P-05,890,58
2026-06-21,Plant C,M-05,P-04,1013,25
2026-06-21,Plant C,M-05,P-03,786,23
2026-06-22,Plant A,M-01,P-04,663,13
2026-06-22,Plant A,M-01,P-03,998,32
2026-06-22,Plant A,M-01,P-04,727,11
2026-06-22,Plant A,M-02,P-01,1085,12
2026-06-22,Plant A,M-02,P-02,675,8
2026-06-22,Plant A,M-02,P-02,964,10
2026-06-22,Plant A,M-03,P-06,1167,15
2026-06-22,Plant A,M-03,P-04,801,26
2026-06-22,Plant A,M-03,P-04,836,27
2026-06-22,Plant A,M-04,P-02,1090,24
2026-06-22,Plant A,M-04,P-01,889,24
2026-06-22,Plant A,M-04,P-01,798,10
2026-06-22,Plant A,M-05,P-02,804,20
2026-06-22,Plant A,M-05,P-03,1080,22
2026-06-22,Plant A,M-05,P-02,815,12
2026-06-22,Plant B,M-01,P-06,821,9
2026-06-22,Plant B,M-01,P-02,1012,33
2026-06-22,Plant B,M-01,P-03,936,14
2026-06-22,Plant B,M-02,P-01,1003,28
2026-06-22,Plant B,M-02,P-06,930,22
2026-06-22,Plant B,M-02,P-02,839,8
2026-06-22,Plant B,M-03,P-04,1048,30
2026-06-22,Plant B,M-03,P-01,1016,29
2026-06-22,Plant B,M-03,P-06,782,24
2026-06-22,Plant B,M-04,P-04,610,17
2026-06-22,Plant B,M-04,P-03,836,24
2026-06-22,Plant B,M-04,P-01,728,10
2026-06-22,Plant B,M-05,P-05,728,37
2026-06-22,Plant B,M-05,P-05,734,53
2026-06-22,Plant B,M-05,P-02,772,8
2026-06-22,Plant C,M-01,P-02,895,12
2026-06-22,Plant C,M-01,P-04,651,9
2026-06-22,Plant C,M-01,P-04,866,23
2026-06-22,Plant C,M-02,P-05,910,76
2026-06-22,Plant C,M-02,P-05,771,46
2026-06-22,Plant C,M-02,P-01,979,15
2026-06-22,Plant C,M-03,P-05,870,48
2026-06-22,Plant C,M-03,P-04,726,22
2026-06-22,Plant C,M-03,P-06,841,13
2026-06-22,Plant C,M-04,P-02,682,18
2026-06-22,Plant C,M-04,P-02,778,7
2026-06-22,Plant C,M-04,P-06,892,25
2026-06-22,Plant C,M-05,P-06,822,15
2026-06-22,Plant C,M-05,P-05,798,56
2026-06-22,Plant C,M-05,P-05,779,48
2026-06-23,Plant A,M-01,P-06,1052,30
2026-06-23,Plant A,M-01,P-01,730,21
2026-06-23,Plant A,M-01,P-06,869,18
2026-06-23,Plant A,M-02,P-02,1171,29
2026-06-23,Plant A,M-02,P-04,1080,18
2026-06-23,Plant A,M-02,P-01,958,22
2026-06-23,Plant A,M-03,P-03,710,19
2026-06-23,Plant A,M-03,P-06,911,31
2026-06-23,Plant A,M-03,P-06,735,17
2026-06-23,Plant A,M-04,P-05,1004,57
2026-06-23,Plant A,M-04,P-05,750,39
2026-06-23,Plant A,M-04,P-06,726,14
2026-06-23,Plant A,M-05,P-04,1182,28
2026-06-23,Plant A,M-05,P-01,857,15
2026-06-23,Plant A,M-05,P-03,698,5
2026-06-23,Plant B,M-01,P-01,698,22
2026-06-23,Plant B,M-01,P-06,997,22
2026-06-23,Plant B,M-01,P-03,733,8
2026-06-23,Plant B,M-02,P-06,956,17
2026-06-23,Plant B,M-02,P-04,725,20
2026-06-23,Plant B,M-02,P-01,690,15
2026-06-23,Plant B,M-03,P-05,818,54
2026-06-23,Plant B,M-03,P-01,653,8
2026-06-23,Plant B,M-03,P-06,924,24
2026-06-23,Plant B,M-04,P-06,1042,16
2026-06-23,Plant B,M-04,P-02,732,15
2026-06-23,Plant B,M-04,P-05,741,57
2026-06-23,Plant B,M-05,P-05,861,72
2026-06-23,Plant B,M-05,P-05,926,52
2026-06-23,Plant B,M-05,P-05,672,54
2026-06-23,Plant C,M-01,P-03,826,6
2026-06-23,Plant C,M-01,P-06,901,24
2026-06-23,Plant C,M-01,P-06,638,13
